4169^Blow Dry (a.k.a. Never Better) (2001)^The annual British Hairdressing Championship comes to Keighley, a town where Phil and son Brian run a barbershop and Phil's ex-wife Shelly and her lover Sandra run a beauty salon.^91 minutes^August 14, 2001^2001^English|Français ^Comedy ^Alan Rickman|Josh Hartnett|Natasha Richardson|Rachael Leigh Cook|Rachel Griffiths|Bill Nighy|Warren Clarke|Rosemary Harris|Hugh Bonneville|Heidi Klum|Peter McDonald|Michael McElhatton|David Bradley|Ben Crompton|Ann Rye|Oliver Ford Davies|Mark Benton|Stephen Graham|Paul Copley|Peter Kay|Alan Rickman|Josh Hartnett|Natasha Richardson|Rachael Leigh Cook|Rachel Griffiths ^Paddy Breathnach ,,,,,,,,,,,,,,,,,,,,
4171^Long Night's Journey Into Day (2000)^This documentary tells four stories of Apartheid in South Africa, as seen through the eyes of the Truth and Reconciliation commission^94 minutes^ ^2000^Afrikaans||English ^Documentary ^ ^Frances Reid|Deborah Hoffmann ,,,,,,,,,,,,,,,,,,,,,
4173^When Brendan Met Trudy (2000)^A teacher meets a woman who turns out to be a thief and they introduce each other to new things.^95 minutes^ ^2000^English|Français|Deutsch ^Comedy|Romance ^Chris McHallem|Flora Montgomery|Peter McDonald ^Kieron J. Walsh ,,,,,,,,,,,,,,,,,,,,,,
4174^Avalon (1990)^Avalon is the third in Levinson's semi-autobiographical series of four 'Baltimore Films': Diner (1982), Tin Men (1987), Avalon (1990), and Liberty Heights (1999). The film is set in Baltimore in the early 1950s and explores the themes of Jewish assimilation into American life.^126 minutes^March 13, 2001^1990^|English ^Drama ^Leo Fuchs|Eve Gordon|Lou Jacobi|Armin Mueller-Stahl|Elizabeth Perkins|Joan Plowright|Aidan Quinn|Israel Rubinek|Elijah Wood|Grant Gelt|Kevin Pollak|Leo Fuchs|Eve Gordon|Lou Jacobi|Armin Mueller-Stahl|Elizabeth Perkins ^Barry Levinson ,,,,,,,,,,,,,,,,,,
4175^Gray's Anatomy (1996)^The film documents, in an often dramatic and humorous fashion, Gray's investigations into alternative medicine for an eye condition (Macular pucker) he had developed.^80 minutes^March 13, 2001^1996^English ^Comedy|Drama ^Spalding Gray|Mike McLaughlin|Melissa Robertson|Alyne Hargroder ^Steven Soderbergh ,,,,,,,,,,,,,,,,,,,
4177^Mirror Crack'd, The (1980)^Jane Marple solves the mystery when a local woman is poisoned and a visiting movie star seems to have been the intended victim.^105 minutes^March 13, 2001^1980^English ^Crime|Mystery|Thriller ^Angela Lansbury|Geraldine Chaplin|Tony Curtis|Edward Fox|Rock Hudson|Kim Novak|Elizabeth Taylor|Wendy Morgan|Margaret Courtenay|Charles Gray|Maureen Bennett|Charles Lloyd Pack|Richard Pearson|Thick Wilson|Pat Nye|Peter Woodthorpe|Derek Lyons|Frank Ellis|Pierce Brosnan|Carolyn Pickles|Angela Lansbury|Geraldine Chaplin|Tony Curtis|Edward Fox|Rock Hudson ^Guy Hamilton ,,,,,,,,,,,,,,,,,,,,
4178^Of Mice and Men (1939)^A mentally retarded giant and his level headed guardian find work at a sadistic cowboy's ranch in depression era America.^106 minutes^March 13, 2001^1939^English ^Drama ^Burgess Meredith|Betty Field|Lon Chaney Jr.|Charles Bickford|Roman Bohnen|Bob Steele|Noah Beery| Jr.|Oscar O'Shea|Granville Bates|Leigh Whipper|Helen Lynd|Silver Tip Baker|John Beach|Baldwin Cooke|Whitney De Rahm|Jack Lawrence|Eddie Dunn|Henriette Kay|Howard M. Mitchell|Barbara Pepper|Carl Pitti|Charles Watt|Burgess Meredith|Betty Field|Lon Chaney Jr.|Charles Bickford|Roman Bohnen ^Lewis Milestone ,,,,,,,,,,,,,,,,,,,,,
4179^Pixote (1981)^Pixote, a 10-year-old runaway boy, is arrested on the streets of Sao Paulo during a police round-up homeless people. Pixote endures torture, degradation and corruption at a local youth detention center where two of the runaways are murdered by policemen who frame Lilica, a 17-year-old transvesite hustler. Pixote helps Lilica and three other boys escape where they make their living by the life of crime which only escalates to more violence and death.^128 minutes^June 5, 2001^1981^Português ^Drama ^Fernando Ramos da Silva|Gilberto Moura|Marília Pêra|Jorge Julião|Tony Tornado|Jardel Filho|Rubens de Falco|Beatriz Segall|Elke Maravilha|Luiz Serra|Walter Breda|Zenildo Oliveira Santos|Benedito Corsi|Emílio Fontana|Isadora de Farias|Lineu Dias|César Pezzuoli|Joe Kantor|Fernando Ramos da Silva|Gilberto Moura|Marília Pêra|Jorge Julião|Tony Tornado ^Hector Babenco ,,,,,,,,,,,,,,,,,
4180^Reform School Girls (1986)^Jenny is sent to a women's reform school. It is run by evil warden Sutter and her henchwoman Edna. Jenny will stop at nothing to escape but she also has to deal with Charlie the bully.^94 minutes^March 13, 2001^1986^Português|English ^Action|Drama ^Linda Carol|Wendy O. Williams|Pat Ast|Sybil Danning|Charlotte McGinnis|Sherri Stoner|Denise Gordy|Laurie Schwartz|Tiffany Helm|Darcy DeMoss|Michelle Bauer|Leslee Bremmer|Sheila Lussier|Julia Parton|Linda Carol|Wendy O. Williams|Pat Ast|Sybil Danning|Charlotte McGinnis ^Tom DeSimone ,,,,,,,,,,,,,,,,,,,,,
4181^Tapeheads (1988)^The story of Ivan and Josh, two dim witted ex-security guards who love music videos. Out of work, with no job prospects, they form a music video production company. They soon learn the in's and out's of the business in LA and with some help from Mo Fuzz, they soon become hot property. But not all goes smoothly when they try to resurrect the career of their favorite R&amp;B duo, the Swanky Modes.^93 minutes^March 13, 2001^1988^English ^Comedy ^John Cusack|Tim Robbins|Mary Crosby|Clu Gulager|Katy Boyer|Jessica Walter|Sam Moore|Junior Walker|Susan Tyrrell|Doug McClure|Connie Stevens|King Cotton|Don Cornelius|Bobcat Goldthwait|Lyle Alzado|Brian James|'Weird Al' Yankovic|Jello Biafra|Courtney Love|John Cusack|Tim Robbins|Mary Crosby|Clu Gulager|Katy Boyer ^Bill Fishman ,,,,,,,,,,,,,,,,
4183^Unbelievable Truth, The (1989)^After serving time for murder, Josh Hutton returns to his home town where he meets Audry Hugo. No one can remember exactly what Josh did...^90 minutes^March 13, 2001^1989^English ^Comedy|Drama ^Adrienne Shelly|Robert John Burke|Julia McNeal|Katherine Mayfield|Gary Sauer|Mark Chandler Bailey|Edie Falco|David Healy|Chris Cooke|Jeff Howard|Kelly Reichardt|Adrienne Shelly|Robert John Burke|Julia McNeal|Katherine Mayfield|Gary Sauer ^Hal Hartley ,,,,,,,,,,,,,,,,,,,
4184^Bishop's Wife, The (1947)^An Episcopal Bishop, Henry Brougham, has been working for months on the plans for an elaborate new cathedral which he hopes will be paid for primarily by a wealthy, stubborn widow. He is losing sight of his family and of why he became a churchman in the first place. Enter Dudley, an angel sent to help him. Dudley does help everyone he meets, but not necessarily in the way they would have preferred. With the exception of Henry, everyone loves him, but Henry begins to believe that Dudley is there to replace him, both at work and in his family's affections, as Christmas approaches.^109 minutes^March 6, 2001^1947^English|Français ^Comedy|Drama|Romance ^Cary Grant|Loretta Young|David Niven|Monty Woolley|James Gleason|Gladys Cooper|Elsa Lanchester|Sara Haden|Karolyn Grimes|Tito Vuolo|Regis Toomey|Sarah Edwards|Margaret McWade|Anne O'Neal|Ben Erway|Erville Alderson|Robert J. Anderson|Teddy Infuhr|Eugene Borden|Almira Sessions|Claire Du Brey|Florence Auer|Margaret Wells|Kitty O'Neil|Isabel Jewell|Cary Grant|Loretta Young|David Niven|Monty Woolley|James Gleason ^Henry Koster ,,,,,,,,,,,
4185^Elvis: That's the Way It Is (1970)^This 1970 concert documentary captures Elvis Presley midway through a fateful transition, seeking to reclaim his musical primacy after a decade of self-imposed exile from concert stages. Sidelined by his big-screen career, eclipsed by rock's mid-'60s transformations, the King had begun his return two years earlier with the relatively lean attack of his fabled network television appearance, '68 Comeback Special. Now the Memphis legend was poised to reposition his performing profile by pursuing the top rungs of headliner status in Las Vegas, a career choice that seems even more ephemeral in hindsight than it already did at the time. Elvis: That's the Way It Is follows the show's genesis from rehearsal to stage, with the performance footage that provides its inevitable climax shot over six nights. The rehearsal footage, expanded for this special edition, offers further proof that Presley's band was simply superb...^109 minutes^April 10, 2001^1970^English ^Documentary ^Elvis Presley|James Burton|John Wilkinson|Jerry Scheff|Glen D. Hardin|Ronnie Tutt|Elvis Presley|James Burton|John Wilkinson|Jerry Scheff|Glen D. Hardin ^Denis Sanders ,,,,,,,,,,,,,
4186^Fortune Cookie, The (1966)^A cameraman is knocked over during a football game. His brother in law as the king of the ambulance chasing lawyers starts a suit while he's still knocked out. The cameraman is against it until he hears that his ex-wife will be coming to see him. He pretends to be injured to get her back, but also sees what the strain is doing to the football player who injured him.^125 minutes^March 6, 2001^1966^English ^Comedy|Drama|Romance ^Jack Lemmon|Walter Matthau|Ron Rich|Judi West|Cliff Osmond|Lurene Tuttle|Harry Holcombe|Les Tremayne|Marge Redmond|Ann Shoemaker|Ned Glass|Archie Moore|Howard McNear|Harry Davis|Lauren Gilbert|Jack Lemmon|Walter Matthau|Ron Rich|Judi West|Cliff Osmond ^Billy Wilder ,,,,,,,,,,,,,,,,,,,
4187^Lilies of the Field (1963)^An unemployed construction worker (Homer Smith) heading out west stops at a remote farm in the desert to get water when his car overheats. The farm is being worked by a group of East European Catholic nuns, headed by the strict mother superior (Mother Maria), who believes that Homer has been sent by God to build a much needed church in the desert...^94 minutes^March 6, 2001^1963^English ^Drama ^Sidney Poitier|Lilia Skala|Isa Crino|Lisa Mann|Stanley Adams|Francesca Jarvis|Pamela Branch|Dan Frazer|Sidney Poitier|Lilia Skala|Isa Crino|Lisa Mann|Stanley Adams ^Ralph Nelson ,,,,,,,,,,,,,,,,,,,
4188^Hans Christian Andersen (1952)^The inimitable Danny Kaye stars as famed storyteller Hans Christian Andersen in this charming fictionalized biopic that blends music, romance, comedy and fantasy to trace the life of Denmark's literary hero. A small-town shoemaker with a knack for spinning yarns, Hans encounters happiness and heartbreak on his road to becoming a full-fledged writer.^112 minutes^September 29, 1998^1952^English ^Children|Musical ^Danny Kaye|Farley Granger|Zizi Jeanmaire|Joseph Walsh|Philip Tonge|John Qualen|Erik Bruhn|Roland Petit|John Brown|Jeanne Lafayette|Robert Malcolm|George Chandler|Fred Kelsey|Lee Aaker|Billy Bevan|Barrie Chase|Sylvia Lewis|Danny Kaye|Farley Granger|Zizi Jeanmaire|Joseph Walsh|Philip Tonge ^Charles Vidor ,,,,,,,,,,,,,,,,,,
4189^Greatest Story Ever Told, The (1965)^All-star epic retelling of Christ's life.^199 minutes^July 6, 2004^1965^English ^Drama ^Max von Sydow|Michael Anderson Jr.|Carroll Baker|Ina Balin|Victor Buono|Richard Conte|Joanna Dunham|José Ferrer|Van Heflin|Charlton Heston|Martin Landau|Angela Lansbury|Pat Boone|Janet Margolin|David McCallum|Roddy McDowall|Dorothy McGuire|Sal Mineo|Nehemiah Persoff|Donald Pleasence|Sidney Poitier|Claude Rains|Gary Raymond|Telly Savalas|Joseph Schildkraut|Paul Stewart|John Wayne|Shelley Winters|Ed Wynn|John Abbott|Rodolfo Acosta|Michael Ansara|Robert Blake|Burt Brinckerhoff|Robert Busch|John Considine|Philip Coolidge|John Crawford|Frank De Kova|Cyril Delevanti|Jamie Farr|David Hedison|Russell Johnson|Mark Lenard|Robert Loggia|John Lupton|Peter Mann|Tom Reese|Marian Seldes|David Sheiner|Frank Silvera|Joseph Sirola|Abraham Sofaer|Harold J. Stone|Chet Stratton|Michael Tolan|Ron Whelan|Jay C. Flippen|Celia Lovsky|Max von Sydow|Michael Anderson Jr.|Carroll Baker|Ina Balin|Victor Buono ^George Stevens ,,,,,,,,,,,,,,,,,,,,
4190^Elmer Gantry (1960)^An ex-football player becomes a popular evangelist in the 1920s Midwest.^146 minutes^March 6, 2001^1960^English ^Drama ^Burt Lancaster|Jean Simmons|Arthur Kennedy|Dean Jagger|Shirley Jones|Patti Page|Edward Andrews|John McIntire|Hugh Marlowe|Joe Maross|Philip Ober|Barry Kelley|Wendell Holmes|Dayton Lummis|Burt Lancaster|Jean Simmons|Arthur Kennedy|Dean Jagger|Shirley Jones ^Richard Brooks ,,,,,,,,,,,,,,,,,,,,,
4191^Alfie (1966)^The film tells the story of a young man who leads a promiscuous lifestyle until several life reversals make him rethink his purposes and goals in life.^114 minutes^February 27, 2001^1966^English ^Comedy|Drama|Romance ^Michael Caine|Shelley Winters|Millicent Martin|Julia Foster|Jane Asher|Shirley Anne Field|Vivien Merchant|Eleanor Bron|Denholm Elliott|Alfie Bass|Graham Stark|Murray Melvin|Sydney Tafler|Queenie Watts|Michael Caine|Shelley Winters|Millicent Martin|Julia Foster|Jane Asher ^Lewis Gilbert ,,,,,,,,,,,,,,,,,,,,,
4194^I Know Where I'm Going! (1945)^Joan Webster is an ambitious and stubborn middle-class English woman determined to move forward since her childhood. She meets her father in a fancy restaurant to tell him that she will marry the wealthy middle-aged industrial Robert Bellinger in Kiloran island, in Hebricles, Scotland. She travels from Manchester to the island of Mull, where she stays trapped due to the windy weather. While in the island, she meets Torquil McNeil and along the days they fall in love for each other.^91 minutes^February 20, 2001^1945^English ^Drama|Romance|War ^Wendy Hiller|Roger Livesey|Pamela Brown|Finlay Currie|George Carney|Nancy Price|Catherine Lacey|Jean Cadell|John Laurie|Valentine Dyall|Norman Shelley|Margot Fitzsimons|Murdo Morrison|Walter Hudd|Wendy Hiller|Roger Livesey|Pamela Brown|Finlay Currie|George Carney ^Emeric Pressburger|Michael Powell ,,,,,,,,,,,,,,,,,
4195^Abominable Dr. Phibes, The (1971)^Famous organist Anton Phibes is horribly disfigured in an automobile accident while rushing to the side of his sick wife and presumed to be dead. Once Phibes learns that his wife died on the operating table, he is convinced the doctor's are responsible and begins exacting his revenge on all those involved.^94 minutes^February 20, 2001^1971^English ^Horror|Mystery ^Vincent Price|Joseph Cotten|Virginia North|Terry-Thomas|Sean Bury|Susan Travers|David Hutcheson|Edward Burnham|Alex Scott|Peter Gilmore|Maurice Kaufmann|Peter Jeffrey|Derek Godfrey|Norman Jones|John Cater|Alan Zipson|Dallas Adams|James Grout|Alister Williamson|Thomas Heathcote|Ian Marter|Julian Grant|Hugh Griffith|Aubrey Woods|John Laurie|Barbara Keogh|Charles Farrell|John Franklyn|Walter Horsbrugh|Caroline Munro|Vincent Price|Joseph Cotten|Virginia North|Terry-Thomas|Sean Bury ^Robert Fuest ,,,,,,,,,,,,,,,,,,,
4197^Real Life (1979)^A pushy, narcissistic filmmaker persuades a Phoenix family to let him and his crew film their everyday lives, in the manner of the ground-breaking PBS series 'An American Family'.^99 minutes^February 13, 2001^1979^English ^Comedy ^Albert Brooks|Charles Grodin|Frances Lee McCain|Joseph Schaffler|Phyllis Quinn|Thelma Leeds|James L. Brooks|Dick Haymes|Albert Brooks|Charles Grodin|Frances Lee McCain|Joseph Schaffler|Phyllis Quinn ^Albert Brooks ,,,,,,,,,,,,,,,,,,,
4198^Battle Beyond the Stars (1980)^A young farmer assembles a band of diverse mercenaries to defend his peaceful planet from an evil tyrant.^104 minutes^February 6, 2001^1980^English ^Sci-Fi ^Richard Thomas|Robert Vaughn|John Saxon|George Peppard|Darlanne Fluegel|Julia Duffy|Sybil Danning|Sam Jaffe|Morgan Woodward|Earl Boen|John Gowans|Jeff Corey|Lynn Carlin|Lara Cody|Kathy Griffin|Richard Thomas|Robert Vaughn|John Saxon|George Peppard|Darlanne Fluegel ^Jimmy T. Murakami ,,,,,,,,,,,,,,,,,,,,,
4200^Double Impact (1991)^Jean Claude Van Damme plays a dual role as Alex and Chad, twins separated at the death of their parents. Chad is raised by a family retainer in Paris, Alex becomes a petty crook in Hong Kong. Seeing a picture of Alex, Chad rejoins him and convinces him that his rival in Hong Kong is also the man who killed their parents. Alex is suspicious of Chad, especially when it comes to his girlfriend.^110 minutes^February 6, 2001^1991^English ^Action ^Jean-Claude Van Damme|Geoffrey Lewis|Alonna Shaw|Cory Everson|Philip Chan Yan-Kin|Alan Scarfe|Bolo Yeung|Andy Armstrong|Julie Strain|Evan Lurie|Alicia Stevenson|Paul Aylett|Peter Malota|Jean-Claude Van Damme|Geoffrey Lewis|Alonna Shaw|Cory Everson|Philip Chan Yan-Kin ^Sheldon Lettich ,,,,,,,,,,,,,,,,,
4201^End, The (1978)^Wendell Lawson has only six months to live. Not wanting to endure his last few months of life waiting for the end, he decides to take matters into his own hands and enlists the help of a delusional mental patient to help him commit suicide.^110 minutes^February 6, 2001^1978^English ^Comedy ^Burt Reynolds|Dom DeLuise|Sally Field|Strother Martin|David Steinberg|Joanne Woodward|Norman Fell|Myrna Loy|Kristy McNichol|Pat O’Brien|Robby Benson|Carl Reiner|Louise LeTourneau|Bill Ewing|Robert Rothwell|Burt Reynolds|Dom DeLuise|Sally Field|Strother Martin|David Steinberg ^Burt Reynolds ,,,,,,,,,,,,,,,,,,,
4203^Harley Davidson and the Marlboro Man (1991)^It's the lawless future, and renegade biker Harley Davidson (Mickey Rourke) and his surly cowboy buddy, Marlboro (Don Johnson), learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure.^98 minutes^February 6, 2001^1991^English ^Action|Crime|Drama ^Mickey Rourke|Don Johnson|Chelsea Field|Daniel Baldwin|Giancarlo Esposito|Vanessa Williams|Robert Ginty|Tom Sizemore|Tia Carrere|Eloy Casados|Big John Studd|Kelly Hu|James Nardini|Branscombe Richmond|Sven-Ole Thorsen|Jordan Lund|Mickey Rourke|Don Johnson|Chelsea Field|Daniel Baldwin|Giancarlo Esposito ^Simon Wincer ,,,,,,,,,,,,,,,,,
4205^Mermaids (1990)^Fifteen-year-old Charlotte Flax is tired of her wacky mom moving their family to a different town any time she feels it is necessary. When they move to a small Massachusetts town and Mrs. Flax begins dating a shopkeeper, Charlotte and her 9-year-old sister, Kate, hope that they can finally settle down. But when Charlotte's attraction to an older man gets in the way, the family must learn to accept each other for who they truly are.^110 minutes^February 6, 2001^1990^English ^Comedy|Drama|Romance ^Cher|Winona Ryder|Christina Ricci|Bob Hoskins|Michael Schoeffling|Caroline McWilliams|Rex Trailer|Betsy Townsend|Cher|Winona Ryder|Christina Ricci|Bob Hoskins|Michael Schoeffling ^Richard Benjamin ,,,,,,,,,,,,,,,,,
4207^Navy Seals (1990)^During a rescue mission, a team of Navy Seals discover that a terrorist group have access to deadly US built Stinger missiles, and must set out to locate and destroy them before they can be used.^113 minutes^February 6, 2001^1990^English ^Action|Adventure|War ^Charlie Sheen|Michael Biehn|Joanne Whalley|Rick Rossovich|Cyril O'Reilly|Bill Paxton|Dennis Haysbert|Charlie Sheen|Michael Biehn|Joanne Whalley|Rick Rossovich|Cyril O'Reilly ^Lewis Teague ,,,,,,,,,,,,,,,,,,,
4208^Unmade Beds (1997)^A black comedy about vanity and lust in contemporary America. In the middle of the sexual jungle of New York's singles' world, two men and two women try to achieve their dreams.^95 minutes^February 6, 2001^1997^ ^Documentary ^ ^Nicholas Barker ,,,,,,,,,,,,,,,,,,,,
4210^Manhunter (1986)^FBI Agent Will Graham, who retired after catching Hannibal Lecktor, returns to duty to engage in a risky cat-and-mouse game with Lecktor to capture a new killer.^119 minutes^January 30, 2001^1986^English ^Action|Crime|Drama|Horror|Thriller ^William Petersen|Kim Greist|Dennis Farina|Brian Cox|Joan Allen|Tom Noonan|Stephen Lang|Chris Elliott|Michael Talbott|Dan Butler|Paul Perri|Patricia Charbonneau|Alexandra Neil|Frankie Faison|Garcelle Beauvais|Joanne Camp|David Allen Brooks|Kin Shriner|John Posey|Kristin Holby|Bill Smitrovich|Peter Maloney|Michael D. Roberts|Marshall Bell|Annie McEnroe|David Seaman|Benjamin Hendrickson|Michele Shay|Robin Moseley|Bill Cwikowski|Norman Snow|Jim Zubiena|Elisabeth Ryall|Gary Chavaras|Chris Cianciolo|Ken Colquitt|Ron Fitzgerald|Dennis Quick|David Meeks|Sherman Michaels|Robin Trapp|LA Winters|Daniel T. Snow|Cynthia Chvatal|King White|Mickey Lloyd|Dawn Carmen|David Fitzsimmons|Robert A. Burton|Steve Hogan|Mickey Pugh|Greg Kelly|Brian Kelly|Ryan Langhorne|Hannah Caggiano|Lindsey Fonora|Jason Frair|Bryant Arrants|Christopher Arrants|Melvin Clark|Renee Ayala|Dana Dewey|Stephen Hawkins|Leonard Johnson|Keith Pyles|Michael Russell|Michael Vitug|Pat Williams|Charles Yarbaugh|Gusmano Cesaretti|Melody Gold|William Petersen|Kim Greist|Dennis Farina|Brian Cox|Joan Allen ^Michael Mann ,,,,,,,,,,,,,,,,,,,
4211^Reversal of Fortune (1990)^Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal.^111 minutes^March 13, 2001^1990^English ^Drama ^Glenn Close|Jeremy Irons|Ron Silver|Annabella Sciorra|Uta Hagen|Fisher Stevens|Jack Gilpin|Christine Baranski|Felicity Huffman|Julie Hagerty|Jad Mager|Stephen Mailer|Glenn Close|Jeremy Irons|Ron Silver|Annabella Sciorra|Uta Hagen ^Barbet Schroeder ,,,,,,,,,,,,,,,,,,,,
4212^Death on the Nile (1978)^As Hercule Poirot enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board. Can Poirot identify the killer before the ship reaches the end of its journey?^140 minutes^February 27, 2001^1978^Deutsch|English|Français|العربية ^Crime|Mystery ^Peter Ustinov|Mia Farrow|Simon MacCorkindale|Lois Chiles|Angela Lansbury|Bette Davis|Jane Birkin|David Niven|Jon Finch|Olivia Hussey|Maggie Smith|George Kennedy|Jack Warden|I.S. Johar|Harry Andrews|Sam Wanamaker|Celia Imrie|Saeed Jaffrey|Peter Ustinov|Mia Farrow|Simon MacCorkindale|Lois Chiles|Angela Lansbury ^John Guillermin ,,,,,,,,,,,,,,,,,,,,
4213^Deepstar Six (1989)^The crew of an experimental underwater nuclear base are forced to struggle for their lives when their explorations disturb a creature who threatens to destroy their base.^105 minutes^February 20, 2001^1989^English ^Horror|Sci-Fi|Thriller ^Taurean Blacque|Nancy Everhard|Greg Evigan|Miguel Ferrer|Nia Peeples|Matt McCoy|Cindy Pickett|Elya Baskin|Thom Bray|Marius Weyers|Taurean Blacque|Nancy Everhard|Greg Evigan|Miguel Ferrer|Nia Peeples ^Sean S. Cunningham ,,,,,,,,,,,,,,,,,,,,,
4214^Revenge of the Nerds (1984)^At Adams College, the jocks rule the school from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own fraternity to protect their outcast brothers, the campus nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals.^90 minutes^February 13, 2001^1984^English ^Comedy ^Robert Carradine|Anthony Edwards|Timothy Busfield|Andrew Cassese|Curtis Armstrong|Larry B. Scott|Brian Tochi|Julia Montgomery|Michelle Meyrink|Ted McGinley|Matt Salinger|Donald Gibb|James Cromwell|David Wohl|John Goodman|Bernie Casey|Robert Carradine|Anthony Edwards|Timothy Busfield|Andrew Cassese|Curtis Armstrong ^Jeff Kanew ,,,,,,,,,,,,,,,,,
4215^Revenge of the Nerds II: Nerds in Paradise (1987)^The members of the Lambda Lambda Lambda fraternity travel to Fort Lauderdale for a fraternity conference. They'll have to beat off the attacks of their rival frat, the Alphas, if they want to maintain their self-respect -- and, of course, if they want to get anywhere with the pretty girls!^98 minutes^February 13, 2001^1987^English ^Comedy ^Robert Carradine|Curtis Armstrong|Larry B. Scott|Timothy Busfield|Courtney Thorne-Smith|Andrew Cassese|Donald Gibb|Bradley Whitford|Ed Lauter|Barry Sobel|Anthony Edwards|James Hong|Ruben Rabasa|James Cromwell|Robert Carradine|Curtis Armstrong|Larry B. Scott|Timothy Busfield|Courtney Thorne-Smith ^Joe Roth ,,,,,,,,,,,,,,,,,
4216^Longtime Companion (1990)^Longtime Companion follows the lives of a small circle of friends from the first mention of the disease in the New York Times in 1981. First referred to as 'Gay-Related-Immune-Disorder,' we watch the effect of the disease as it devastates the lives of our protagonists. Jumping between Manhattan and Fire Island, vignettes carry us from the it-couldn't-happen-to-me mentality of the early days of the disease to the invasive effect it has had on all of our lives, today. The title of the film comes from the New York Times' refusal to acknowledge homosexual relationships in their obituary section during this period. Instead, survivors were referred to as 'Longtime Companions' of the deceased^96 minutes^January 23, 2001^1990^English ^Drama ^Campbell Scott|Patrick Cassidy|Bruce Davison|Stephen Caffrey|Mary-Louise Parker|John Dossett|Dermot Mulroney|Michael Schoeffling|Brian Cousins|Dan Butler|Tony Shalhoub|Robert Joy|Welker White|Mark Lamos|Campbell Scott|Patrick Cassidy|Bruce Davison|Stephen Caffrey|Mary-Louise Parker ^Norman René ,,,,,,,,,,,,,,,,,
4217^4 Little Girls (1997)^On September 15,1963, a bomb destroyed a black church in Birmingham, Alabama, killing four young girls who were there for Sunday school. It was a crime that shocked the nation--and a defining moment in the history of the civil-rights movement. Spike Lee re-examines the full story of the bombing, including a revealing interview with former Alabama Governor George Wallace.^102 minutes^January 23, 2001^1997^English ^Documentary ^Maxine McNair|Chris McNair|Helen Pegues|Queen Nunn|Arthur Hanes Jr.|Howell Raines|Harold McNair|Carole C. Smitherman|Wamo Reed Robertson|Dianne Braddock|Carolyn Lee Brown|Alpha Robertson|Wyatt Tee Walker|Fred Lee Shuttlesworth|Florence Terrell|Gwendolyn White|Doris Lockhart|Gerald Colbert|Freeman Hrabowski III|Shirley Wesley King|Carolyn M. McKinstry|David J. Vann|Bill Baxley|Albert Boutwell|Andrew Young|Taylor Branch|Nadean S. Williams|Janie Gaines|Rhonda Nunn Thomas|James Bevel|Tommy Wrenn|George Wallace|Nicholas Katzenbach|Billie Harris|Ricky Powell|Lillie Brown|Ossie Davis|Mahalia Jackson|Barbara Nunn|John Cross|Barbara Cross|Morris Marshall|Junie Collins|Diane Nash|Faye Davis|Coretta Scott King|Walter Cronkite|Bill Cosby|Jesse Jackson|Reggie White|Ralph Abernathy|David Brinkley|Addie Mae Collins|Eugene 'Bull' Connor|James Farmer|Martin Luther King|Spike Lee|Denise McNair|Cynthia Wesley|Maxine McNair|Chris McNair|Helen Pegues|Queen Nunn|Arthur Hanes Jr. ^Spike Lee ,,,,,,,,,,,,,,,,
4218^River's Edge (1986)^A group of high school friends discover that they are in the presence of a killer. One of them, Samson, has murdered his girlfriend Jamie. He brags to his friends about killing her, and when they discover he is telling the truth, their reactions vary.^99 minutes^January 23, 2001^1986^English ^Crime|Drama ^Crispin Glover|Keanu Reeves|Ione Skye|Daniel Roebuck|Dennis Hopper|Taylor Negron|Joshua John Miller|Crispin Glover|Keanu Reeves|Ione Skye|Daniel Roebuck|Dennis Hopper ^Tim Hunter ,,,,,,,,,,,,,,,,,
4219^Girls Just Want to Have Fun (1985)^Janey is new in town, and soon meets Lynne, who shares her passion for dancing in general, and 'Dance TV' in particular. When a competition is announced to find a new Dance TV regular couple, Janey and Lynne are determined to audition. The only problem is that Janey's father doesn't approve of that kind of thing.^87 minutes^January 30, 2001^1985^English ^Comedy ^Sarah Jessica Parker|Lee Montgomery|Helen Hunt|Morgan Woodward|Ed Lauter|Jonathan Silverman|Shannen Doherty|Gina Gershon|Biff Yeager|Kristi Somers|Holly Gagnier|Richard Blade|Candice Daly|Larry Gelman|Stuart Fratkin|Zoe Trilling|Amelia Kinkade|Sarah Jessica Parker|Lee Montgomery|Helen Hunt|Morgan Woodward|Ed Lauter ^Alan Metter ,,,,,,,,,,,,,,,,,
